duplicate_group_id,doc_id,statement_type,statement_group_key,period_key,canonical_key,kept_fact_id,dropped_fact_id,kept_provider,dropped_provider,kept_source_cell_ref,dropped_source_cell_ref,dedupe_reason,decision,meta_json
DUP00184,债务人审计报告-2022年,unknown,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",2022年度__本期,减:应付优先股股利,F000334,F000394,aliyun_table,tencent_table_v3,债务人审计报告-2022年:5:aliyun_table:0:26-26:3-3,债务人审计报告-2022年:5:tencent_table_v3:5:26-26:3-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":null}"
DUP00185,债务人审计报告-2022年,unknown,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",2022年度__上期,提取任意盈余公积,F000335,F000395,aliyun_table,tencent_table_v3,债务人审计报告-2022年:5:aliyun_table:0:27-27:2-2,债务人审计报告-2022年:5:tencent_table_v3:5:27-27:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__上期"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022年度__上期"",""kept_value"":null}"
DUP00186,债务人审计报告-2022年,unknown,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",2022年度__本期,提取任意盈余公积,F000336,F000396,aliyun_table,tencent_table_v3,债务人审计报告-2022年:5:aliyun_table:0:27-27:3-3,债务人审计报告-2022年:5:tencent_table_v3:5:27-27:3-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":null}"
DUP00187,债务人审计报告-2022年,unknown,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",2022年度__上期,转作股本的普通股股利,F000339,F000399,aliyun_table,tencent_table_v3,债务人审计报告-2022年:5:aliyun_table:0:29-29:2-2,债务人审计报告-2022年:5:tencent_table_v3:5:29-29:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__上期"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022年度__上期"",""kept_value"":null}"
DUP00188,债务人审计报告-2022年,unknown,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",2022年度__本期,转作股本的普通股股利,F000340,F000400,aliyun_table,tencent_table_v3,债务人审计报告-2022年:5:aliyun_table:0:29-29:3-3,债务人审计报告-2022年:5:tencent_table_v3:5:29-29:3-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":null}"
DUP00189,债务人审计报告-2022年,unknown,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",2022年度__上期,"八,未分配利润",F000341,F000401,aliyun_table,tencent_table_v3,债务人审计报告-2022年:5:aliyun_table:0:30-30:2-2,债务人审计报告-2022年:5:tencent_table_v3:5:30-30:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__上期"",""dropped_value"":67384581.37,""exact_period"":true,""kept_period_key"":""2022年度__上期"",""kept_value"":67384581.37}"
DUP00190,债务人审计报告-2022年,unknown,"unknown|unknown|h:项目,行次,上年同期数,本年累计数",2022年度__本期,"八,未分配利润",F000342,F000402,aliyun_table,tencent_table_v3,债务人审计报告-2022年:5:aliyun_table:0:30-30:3-3,债务人审计报告-2022年:5:tencent_table_v3:5:30-30:3-3,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__本期"",""dropped_value"":79976915.0,""exact_period"":true,""kept_period_key"":""2022年度__本期"",""kept_value"":79976915.0}"
DUP00191,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,"销售商品,提供劳务收到的现金",F000403,F000463,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:2-2:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:2-2:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":2910490981.65,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2910490981.65}"
DUP00192,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,收到的税费返还,F000404,F000464,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:3-3:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:3-3:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":null}"
DUP00193,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,收到的其他与经营活动有关的现金,F000405,F000465,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:4-4:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:4-4:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":28773241.74,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":28773241.74}"
DUP00194,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,现金流入小计,F000406,F000428,aliyun_table,aliyun_table,债务人审计报告-2022年:6:aliyun_table:0:5-5:2-2,债务人审计报告-2022年:6:aliyun_table:0:27-27:2-2,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":473900000.0,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2939264223.39}"
DUP00194,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,现金流入小计,F000406,F000466,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:5-5:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:5-5:2-2,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":2939264223.39,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2939264223.39}"
DUP00194,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,现金流入小计,F000406,F000488,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:5-5:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:27-27:2-2,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":473900000.0,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2939264223.39}"
DUP00195,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,"购买商品,接受劳务支付的现金",F000407,F000467,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:6-6:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:6-6:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":2790300460.02,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":2790300460.02}"
DUP00196,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,支付给职工以及为职工支付的现金,F000408,F000468,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:7-7:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:7-7:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":5368259.19,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":5368259.19}"
DUP00197,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,支付的各项税费,F000409,F000469,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:8-8:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:8-8:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":31607999.37,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":31607999.37}"
DUP00198,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,支付的其他与经营活动有关的现金,F000410,F000470,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:9-9:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:9-9:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":441607465.78,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":441607465.78}"
DUP00199,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,现金流出小计,F000411,F000432,aliyun_table,aliyun_table,债务人审计报告-2022年:6:aliyun_table:0:10-10:2-2,债务人审计报告-2022年:6:aliyun_table:0:31-31:2-2,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":109578207.71,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":3268884184.36}"
DUP00199,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,现金流出小计,F000411,F000471,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:10-10:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:10-10:2-2,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":3268884184.36,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":3268884184.36}"
DUP00199,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,现金流出小计,F000411,F000492,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:10-10:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:31-31:2-2,duplicate_candidates_with_value_mismatch,review_kept_both,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":109578207.71,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":3268884184.36}"
DUP00200,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,经营活动产生的现金流量净额,F000452,F000412,aliyun_table,aliyun_table,债务人审计报告-2022年:6:aliyun_table:0:18-18:5-5,债务人审计报告-2022年:6:aliyun_table:0:11-11:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":-329619960.97,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":-329619960.97}"
DUP00200,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,经营活动产生的现金流量净额,F000452,F000472,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:18-18:5-5,债务人审计报告-2022年:6:tencent_table_v3:5:11-11:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":-329619960.97,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":-329619960.97}"
DUP00200,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,经营活动产生的现金流量净额,F000452,F000512,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:18-18:5-5,债务人审计报告-2022年:6:tencent_table_v3:5:18-18:5-5,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":-329619960.97,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":-329619960.97}"
DUP00201,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,"二,投资活动产生的现金流量",F000413,F000473,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:12-12:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:12-12:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":null}"
DUP00202,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,收回投资所收到的现金,F000414,F000474,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:13-13:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:13-13:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":null}"
DUP00203,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,取得投资收益所收到的现金,F000415,F000475,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:14-14:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:14-14:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":null}"
DUP00204,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,"处置固定资产,无形资产和其他长期资产所收回的现金净额",F000416,F000476,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:15-15:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:15-15:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":null}"
DUP00205,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,收到的其他与投资活动有关的现金,F000417,F000477,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:16-16:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:16-16:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":null}"
DUP00206,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,现金流入小计,F000418,F000478,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:17-17:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:17-17:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":null}"
DUP00207,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,"购建固定资产,无形资产和其他长期资产所支付的现金",F000419,F000479,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:18-18:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:18-18:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":null}"
DUP00208,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,投资所支付的现金,F000420,F000480,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:19-19:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:19-19:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":null}"
DUP00209,债务人审计报告-2022年,cash_flow,cash_flow|现金流量表,2022年度__unknown,支付的其他与投资活动有关的现金,F000421,F000481,aliyun_table,tencent_table_v3,债务人审计报告-2022年:6:aliyun_table:0:20-20:2-2,债务人审计报告-2022年:6:tencent_table_v3:5:20-20:2-2,strict_duplicate_same_period,dropped,"{""dropped_period_key"":""2022年度__unknown"",""dropped_value"":null,""exact_period"":true,""kept_period_key"":""2022年度__unknown"",""kept_value"":null}"
